"ensembl_gene_id"	"hgnc_col"	"Sample_K6_I"	"Sample_K6_II"	"Sample_K6_III"	"Sample_K1_I"	"Sample_K1_II"	"Sample_K1_III"
"2818"	"ENSG00000108846"	"ABCC3"	1.73009015203385	1.29983432732404	0.661296753825188	1.94981187176745	1.43669848814542	1.23425989720108
"2819"	"ENSG00000108848"	"LUC7L3"	454.71282474107	663.088818178904	434.141318886236	457.230883929468	467.645357891334	484.874253461992
"2820"	"ENSG00000108849"	"PPY"	0.752213109579933	1.47314557096725	1.07460722496593	2.39295093353278	1.6162857991636	1.51908910424748
"2821"	"ENSG00000108852"	"MPP2"	2.03097539586582	2.25304616736167	1.98389026147556	1.77255624706132	1.07752386610906	1.51908910424748
"2822"	"ENSG00000108854"	"SMURF2"	120.654982776621	121.837804281174	112.916420715651	123.72442604488	134.600689608124	130.451776827252
"2823"	"ENSG00000108861"	"DUSP3"	94.0266386974917	79.2898939667666	98.0372437545841	89.6913461013029	94.9118938731068	96.272271981684
"2824"	"ENSG00000108878"	"CACNG1"	1.20354097532789	1.81976805825366	1.90122816724741	1.24078937294293	1.6162857991636	1.23425989720108
"2825"	"ENSG00000108883"	"EFTUD2"	175.716982397872	154.247006842453	162.017704687171	197.905904984397	190.901311612323	189.886138030935
"2826"	"ENSG00000108924"	"HLF"	31.4425079804412	38.0418179796836	30.8329611470994	46.6182292977128	44.3580658214898	39.211487503388
"2827"	"ENSG00000108932"	"SLC16A6"	23.8451555736839	25.5634084373728	19.3429300493867	20.4730246535583	27.2074776192539	26.9638316003928
"2828"	"ENSG00000108946"	"PRKAR1A"	172.632908648595	182.496739556295	191.445410232392	172.469722839067	180.664834884286	183.809781613945
"2829"	"ENSG00000108950"	"FAM20A"	10.6062048450771	16.1179456588181	10.580748061203	18.0800737200255	13.9180166039087	12.9122573861036
"2830"	"ENSG00000108960"	"MMD"	46.1858849282079	53.1198961766425	49.3492702542046	39.8825155588797	41.484668845199	45.4777300584089
"2831"	"ENSG00000108961"	"RANGRF"	13.7654999053128	13.4316213823484	13.6392455476445	11.0784765441333	11.8527625271997	11.1083390748097
"2832"	"ENSG00000108963"	"DPH1"	39.7168521858205	37.521884248754	41.744357585215	38.1099593118184	38.521478213399	35.5087078117848
"2833"	"ENSG00000109016"	"DHRS7B"	9.55310649166515	7.88566158576585	10.1674375900623	9.74905935883727	9.15895286192705	7.8802747282838
"2834"	"ENSG00000109046"	"WSB1"	210.093121505675	305.201100055685	219.054549704593	270.226199864498	208.770249058631	211.817986973508
"2835"	"ENSG00000109062"	"SLC9A3R1"	256.128563811967	223.31153743427	274.190166554768	173.799140024363	180.934215850814	169.66326433064
"2836"	"ENSG00000109063"	"MYH3"	6.92036060813539	5.28599293111777	7.27426429207707	7.62199186236368	8.44060361785434	7.40555938320646
"2837"	"ENSG00000109065"	"NAT9"	127.124015519009	123.050982986676	135.317848251479	119.293035427227	110.805370898215	113.551910542499
"2838"	"ENSG00000109066"	"TMEM104"	132.916056462774	128.250320295972	138.954980397518	149.515119439622	141.694388393342	130.261890689221
"2839"	"ENSG00000109072"	"VTN"	4.5132786574796	5.54595979658258	4.79440146523261	4.87452967941864	7.45287340725436	5.03198265781977
"2840"	"ENSG00000109079"	"TNFAIP1"	47.9159750802418	46.0141351872711	52.4904298348743	44.1366505518269	44.6274467880171	44.3384132302233
"2841"	"ENSG00000109083"	"IFT20"	27.6062211215836	28.4230439574857	29.7583539221335	21.8024418388543	25.321810853563	30.476725153965
"2842"	"ENSG00000109084"	"TMEM97"	100.946999305627	92.6348597272934	104.319562915923	64.5210473930321	64.741225622053	68.5488958291675
"2843"	"ENSG00000109089"	"CDR2L"	14.4424917039347	13.4316213823484	18.5163091071053	13.5600552900191	15.5343024030723	14.8111187664129
"2844"	"ENSG00000109103"	"UNC119"	37.3097702351647	37.8685067360404	44.2242204120594	31.1083621359262	28.6441761073993	30.476725153965
"2845"	"ENSG00000109107"	"ALDOC"	6.92036060813539	7.71235034212265	7.93556104590225	7.71061967471675	5.65700029707259	4.55726731274244
"2846"	"ENSG00000109111"	"SUPT6H"	190.084252790849	164.992303948332	191.362748138164	183.636827195553	176.444533075359	182.955293992806
"2847"	"ENSG00000109113"	"RAB34"	87.1062780893563	68.9778749699958	96.6319881527056	53.708454285958	61.6882413347439	55.6366384430639
"2848"	"ENSG00000109118"	"PHF12"	188.579826571689	170.798230610379	196.322473791853	165.379497850821	161.359198949832	168.61889057147
"2849"	"ENSG00000109133"	"TMEM33"	113.20807299178	144.974855307541	110.436557888806	137.550364771959	124.094831913561	122.761388236999
"2850"	"ENSG00000109171"	"SLAIN2"	137.20367118738	143.501709736574	131.680716105441	125.851493541354	122.568339769906	118.109177855241
"2851"	"ENSG00000109180"	"OCIAD1"	97.0354911358114	120.191347466563	82.1661216627796	106.353374823679	108.919704132525	115.355828853793
"2852"	"ENSG00000109184"	"DCUN1D4"	287.495850481451	373.745696916573	269.395765089536	351.852415041672	330.350858617937	320.053085651141
"2853"	"ENSG00000109189"	"USP46"	169.097507033569	194.715182233141	162.431015158312	194.449420302627	186.681009803395	186.658073684409
"2854"	"ENSG00000109193"	"SULT1E1"	2.33186063969779	3.1196023855777	1.73590397879112	3.54511249412264	4.13050815341808	2.84829207046402
"2855"	"ENSG00000109220"	"CHIC2"	63.4115651375884	67.418073777207	67.0389584190284	72.4975505048081	73.7205911729618	68.8337250362139
"2856"	"ENSG00000109265"	"CRACD"	169.849720143149	143.761676602039	155.900709714288	128.33307228724	121.760196870324	124.755192686324
"2857"	"ENSG00000109270"	"LAMTOR3"	26.4779014572137	36.22204992143	25.7079113049542	26.0565768318014	26.3993347196721	27.7233761525165
"2858"	"ENSG00000109320"	"NFKB1"	69.8053765690178	75.477046606616	66.4603237594314	94.2113645313093	85.7529410111797	88.4869403224156
"2859"	"ENSG00000109321"	"AREG"	3.30973768215171	3.29291362922091	3.05849748644149	1.24078937294293	1.70607945467269	1.80391831129388
"2860"	"ENSG00000109323"	"MANBA"	193.168326540127	216.985677041293	203.266089707017	294.155709199826	280.78476077692	280.936541216768
"2861"	"ENSG00000109332"	"UBE2D3"	275.309998106256	357.541095635933	273.032897235574	289.458435145114	304.939254108865	277.898363008273
"2862"	"ENSG00000109381"	"ELF2"	173.836449623923	189.77581178931	178.13681306166	200.476111542635	210.027360235758	214.571335974956
"2863"	"ENSG00000109390"	"NDUFC1"	24.8230326161378	26.9498983865185	25.2946008338134	17.9028180953194	19.9341915230177	23.8307103228823
"2864"	"ENSG00000109436"	"TBC1D9"	1.65486884107585	1.90642368007526	1.90122816724741	1.68392843470826	1.70607945467269	0.949430690154674
"2865"	"ENSG00000109445"	"ZNF330"	106.588597627477	127.557075321399	111.924475584913	125.053843230176	124.813181157633	124.660249617309
"2866"	"ENSG00000109452"	"INPP4B"	9.17699993687519	11.2652308368084	10.4980859669749	5.58355217824316	3.68153987587264	4.84209651978884
"2867"	"ENSG00000109458"	"GAB1"	56.566425840411	65.5983057189533	60.0953425038639	63.6347692695015	56.8393839372531	59.4343612036826
"2868"	"ENSG00000109466"	"KLHL2"	25.0486965490118	29.5495670411666	23.6413589492505	28.2722721406281	31.2481921171629	29.6222375328258
"2869"	"ENSG00000109475"	"RPL34"	154.05324484197	159.792966639036	144.410678616575	117.431851367813	142.322943981906	137.952279279474
"2870"	"ENSG00000109519"	"GRPEL1"	137.880662986002	121.66449303753	144.989313276172	131.435045719597	129.931419521651	135.483759485072
"2871"	"ENSG00000109534"	"GAR1"	27.8318850544575	23.6569847572976	23.5586968550223	24.7271596465054	25.5911918200903	28.4829207046402
"2872"	"ENSG00000109536"	"FRG1"	1.88053277394983	3.46622487286411	4.21576680563557	1.24078937294293	2.60401600976357	1.89886138030935
"2873"	"ENSG00000109572"	"CLCN3"	47.6150898364098	43.5011221544446	45.7948002023943	39.4393764971144	40.0479703570536	45.3827869893934
"2874"	"ENSG00000109576"	"AADAT"	29.1858686517014	36.3087055432516	30.5023127701868	25.7020655823892	21.5504773221813	22.2166781496194
"2875"	"ENSG00000109586"	"GALNT7"	159.619621852862	203.727366902588	154.082143641269	195.512954050864	181.113803161832	181.246318750527
"2876"	"ENSG00000109606"	"DHX15"	442.451751054917	571.407170291649	433.232035849726	479.8309760795	491.530470256752	464.556436692682
"2877"	"ENSG00000109618"	"SEPSECS"	55.2124422431671	72.5307554646815	58.6074248077573	67.5343930130364	66.806479698762	60.3837918938373
"2878"	"ENSG00000109654"	"TRIM2"	1.35398359724388	3.1196023855777	2.5625249210726	1.86118405941439	1.79587311018177	1.80391831129388
"2879"	"ENSG00000109667"	"SLC2A9"	11.207975332741	18.0243693388934	10.4154238727467	8.41964217354128	9.06915920641796	5.79152720994351
"2880"	"ENSG00000109670"	"FBXW7"	118.924892624587	117.158400702807	105.972804800486	114.773016997221	117.090926783852	134.914101070979
"2881"	"ENSG00000109674"	"NEIL3"	12.7124015519009	15.4247006842453	12.7299625111349	13.0282884159007	12.3915244602542	14.9060618354284
"2882"	"ENSG00000109680"	"TBC1D19"	4.36283603556361	5.97923790569059	6.44764334979558	7.26748061295142	6.64473050767256	7.12073017616006
"2883"	"ENSG00000109684"	"CLNK"	7.74779502867331	7.10576098937143	8.10088523435855	2.12706749647359	2.24484138772722	2.08874751834028
"2884"	"ENSG00000109685"	"NSD2"	179.17716270194	178.94385906161	172.185142277233	191.613330307329	169.799802567687	188.367048926687
"2885"	"ENSG00000109686"	"SH3D19"	95.5310649166515	94.8012502728335	101.674375900623	70.9022498824529	83.5080996234525	79.7521779729926
"2886"	"ENSG00000109689"	"STIM2"	22.190286732608	24.9568190846216	23.2280484781097	23.5749980859156	22.268826566254	21.741962804542
"2887"	"ENSG00000109705"	"NKX3-2"	16.0973605450106	17.244468742499	19.8389026147556	13.471427477666	15.0853341255269	15.0010049044439
"2888"	"ENSG00000109736"	"MFSD10"	53.7080160240072	54.0731080166801	49.6799186311172	98.3768717119034	94.1935446290341	71.302244830616
"2889"	"ENSG00000109738"	"GLRB"	2.55752457257177	3.29291362922091	2.31453863838816	4.07687936824104	4.13050815341808	4.17749503668057
"2890"	"ENSG00000109743"	"BST1"	8.27434420537927	7.53903909847944	5.20771193637335	13.5600552900191	12.4813181157633	12.5324851100417
"2891"	"ENSG00000109756"	"RAPGEF2"	91.9204419906679	87.0888999307108	94.8960841739144	98.1996160871972	100.748481481198	105.386806607169
"2892"	"ENSG00000109762"	"SNX25"	21.3628523120701	19.4975149098606	21.4094824050905	18.78909621885	18.0485247573268	19.083556872109
"2893"	"ENSG00000109771"	"LRP2BP"	12.0354097532789	12.3050982986676	11.4900310977126	13.1169162282538	11.7629688716906	13.6718019382273
"2894"	"ENSG00000109775"	"UFSP2"	10.0044343574131	11.35188645863	9.83678921314967	8.33101436118821	9.96709576150885	12.9122573861036
"2895"	"ENSG00000109787"	"KLF3"	200.840900257842	207.886836750025	228.478028446602	172.912861900832	166.297850002832	167.099801467223
"2896"	"ENSG00000109790"	"KLHL5"	20.9867457572801	20.2774155062551	16.5324188456297	16.4847730976703	16.7016199246905	15.7605494565676
"2897"	"ENSG00000109805"	"NCAPG"	111.70364677262	138.735650536386	105.80748061203	104.580818576618	99.7607512705976	101.304254639504
"2898"	"ENSG00000109814"	"UGDH"	9.40266386974917	9.96539650948432	12.3166520399941	15.5098671617866	15.175127781036	14.3364034213356
"2899"	"ENSG00000109854"	"HTATIP2"	15.2699261244726	14.0382107350997	17.6070260705956	13.2941718529599	14.0078102594178	14.8111187664129
"2900"	"ENSG00000109861"	"CTSC"	272.376366978894	377.645199898545	273.446207706715	339.621776936949	344.717843499392	322.521605445543
"2901"	"ENSG00000109881"	"CCDC34"	4.36283603556361	6.93244974572822	5.12504984214521	5.05178530412477	4.48968277545444	4.17749503668057
"2902"	"ENSG00000109906"	"ZBTB16"	8.04868027250529	8.66556218216028	9.17549245932448	39.7938877465267	43.1907482998717	37.977227606187
"2903"	"ENSG00000109911"	"ELP4"	13.7654999053128	15.5980119278885	13.2259350765038	13.8259387270783	13.3792546708542	13.6718019382273
"2904"	"ENSG00000109917"	"ZPR1"	142.544384265397	123.657572339427	153.916819452812	143.66568382432	138.91078507256	150.959479734593
"2905"	"ENSG00000109919"	"MTCH2"	33.1725981324751	32.1492356958146	32.2382167489779	32.3491515088691	35.2889066150719	38.5468860202798
"2906"	"ENSG00000109920"	"FNBP4"	283.208235756845	280.504247836528	278.984568020001	259.85674581919	255.732330889885	272.391665005376
"2907"	"ENSG00000109929"	"SC5D"	31.7433932242732	37.8685067360404	36.5366456488416	36.160147440051	35.9174622036355	37.1227399850478
"2908"	"ENSG00000109971"	"HSPA8"	2135.7586820303	1825.05405118478	2403.31772758919	1285.54641818122	1419.99686822073	1570.35836151583
"2909"	"ENSG00000110011"	"DNAJC4"	16.5486884107585	14.2981776005645	17.1110535052267	15.7757505988458	16.4322389581632	16.8049232157377
"2910"	"ENSG00000110013"	"SIAE"	30.7655161818193	35.0088712159275	33.4781481624001	30.3107118247486	31.5175730836901	33.7047895004909
"2911"	"ENSG00000110025"	"SNX15"	9.85399173549713	7.01910536754983	9.67146502469337	12.6737771664885	9.24874651743614	8.82970541843847
"2912"	"ENSG00000110031"	"LPXN"	17.2256802093805	15.8579787933533	14.3832043956978	17.1051677841418	19.6648105564904	15.6656063875521
"2913"	"ENSG00000110042"	"DTX4"	22.86727853123	24.0902628664056	24.9639524569008	16.5734009100234	16.7016199246905	15.0959479734593
"2914"	"ENSG00000110046"	"ATG2A"	80.4868027250529	71.0576098937143	83.2407288877455	97.3133379636666	95.7200367726886	76.4291705574513
"2915"	"ENSG00000110047"	"EHD1"	136.000130212052	120.884592441136	150.940984060599	130.903278845479	121.041847626252	114.596284301669
"2916"	"ENSG00000110048"	"OSBP"	153.376253043348	149.394292020443	161.687056310258	173.267373150244	167.285580213432	191.215340997151
"2917"	"ENSG00000110057"	"UNC93B1"	36.3318931927108	29.3762557975233	33.0648376912594	39.5280043094675	38.0725099358536	36.553081570955
"2918"	"ENSG00000110060"	"PUS3"	29.7124178284074	39.4283079288293	34.6354174815942	39.7052599341736	38.7010655244172	36.4581385019395
"2919"	"ENSG00000110063"	"DCPS"	22.265508043566	20.6240379935415	20.0868888974401	28.7154112023934	30.4400492175811	25.0649702200834
"2920"	"ENSG00000110066"	"KMT5B"	103.880630432989	104.853302404139	103.988914539011	108.037303258388	103.083116524434	115.260885784777
"2921"	"ENSG00000110074"	"FOXRED1"	15.2699261244726	12.9116876514188	15.2924874322075	17.1937955964948	17.240381857745	15.1908910424748
"2922"	"ENSG00000110075"	"PPP6R3"	224.309949276736	224.264749274308	214.590796616273	217.404023702071	228.435059615122	223.780813669457
"2923"	"ENSG00000110076"	"NRXN2"	75.6726388237413	70.2777092973199	69.9321317170136	46.2637180483005	44.1784785104716	45.6676161964398
"2924"	"ENSG00000110077"	"MS4A6A"	3.61062292598368	3.98615860379373	3.96778052295113	17.0165399717887	19.0362549679268	21.1723043904492
"2925"	"ENSG00000110080"	"ST3GAL4"	50.0973930980236	52.3399955802481	46.4560969562194	70.1045995712753	67.5248289428347	57.5354998233733
"2926"	"ENSG00000110090"	"CPT1A"	152.624039933768	126.343896615897	157.801937881535	137.816248209018	137.025118306869	139.471368383722
"2927"	"ENSG00000110092"	"CCND1"	190.986908522345	164.90564832651	190.949437667023	91.6411579730703	92.5772588298704	97.6014749479005
"2928"	"ENSG00000110104"	"CCDC86"	93.2744255879117	65.6849613407749	102.170348465992	63.6347692695015	62.5861778898348	64.0865715854405
"2929"	"ENSG00000110107"	"PRPF19"	144.500138350305	144.714888442077	157.223303221938	148.451585691386	140.976039149269	120.86252685669
"2930"	"ENSG00000110108"	"TMEM109"	66.5708601978241	52.5133068238913	67.2042826074847	50.960992103013	50.0150661185624	46.8069330246254
"2931"	"ENSG00000110171"	"TRIM3"	12.4115163080689	12.9116876514188	13.8045697361008	10.9012209194271	9.78750845049067	9.87407917760861
"2932"	"ENSG00000110172"	"CHORDC1"	80.9381305908008	124.87075104493	78.3636653282848	117.431851367813	107.931973921925	101.684026915566
"2933"	"ENSG00000110200"	"ANAPC15"	22.716835909314	21.8372166990439	20.8308477454934	16.6620287223764	21.6402709776904	20.6026459763564
"2934"	"ENSG00000110218"	"PANX1"	20.2345326477002	22.5304616736167	27.5264773779734	18.2573293447316	16.4322389581632	17.1846954917996
"2935"	"ENSG00000110237"	"ARHGEF17"	71.4602454100937	66.2915506935261	80.0169072128477	90.1344851630682	88.8957189539978	75.1949106602502
"2936"	"ENSG00000110274"	"CEP164"	26.4779014572137	23.7436403791192	23.8893452319349	39.7052599341736	36.2766368256718	37.5974553301251
"2937"	"ENSG00000110315"	"RNF141"	38.8141964543246	55.5462535876474	42.8189648101809	59.6465177136135	65.1901938995984	66.5550913798427
"2938"	"ENSG00000110321"	"EIF4G2"	1136.44356595336	1159.45221997305	1191.24343992185	1051.83487700619	1095.30300989986	1140.55108808281
"2939"	"ENSG00000110324"	"IL10RA"	22.039844110692	20.2774155062551	26.2038838703231	24.195392772387	26.0401600976357	25.1599132890989
"2940"	"ENSG00000110328"	"GALNT18"	51.9027045610154	54.5063861257882	54.0610096252091	50.1633417918354	47.3212564532897	43.3889825400686
"2941"	"ENSG00000110330"	"BIRC2"	52.1283684938894	52.6866180675345	59.9300183154076	51.4041311647783	52.7986694393442	54.6872077529092
"2942"	"ENSG00000110344"	"UBE4A"	87.9337125098942	97.8341970365895	92.0855729701574	82.7783767377637	87.7284014323797	96.3672150506994
"2943"	"ENSG00000110367"	"DDX6"	367.531325340755	374.69890875661	370.656830519018	380.036059369947	364.023479433846	431.041533330222
"2944"	"ENSG00000110395"	"CBL"	202.119662544128	199.741208298794	188.221588557494	240.801766163281	228.973821548176	258.245147722071
"2945"	"ENSG00000110400"	"NECTIN1"	4.58849996843759	3.81284736015052	4.71173937100446	15.8643784111988	15.6240960585814	14.7161756973975
"2946"	"ENSG00000110422"	"HIPK3"	308.783481482563	344.802719228158	323.539436808973	373.123090006408	355.313494849464	349.675323183967
"2947"	"ENSG00000110429"	"FBXO3"	70.8584749224297	82.6694632178091	71.833359884261	82.1579820512923	77.2225437378163	81.2712670772401
"2948"	"ENSG00000110435"	"PDHX"	25.8761309695497	31.3693350994202	27.278491095289	27.4746218294505	29.362525351472	27.4385469454701
"2949"	"ENSG00000110436"	"SLC1A2"	1.73009015203385	4.67940357836655	2.47986282684445	2.48157874588585	2.87339697629084	2.94323513947949
"2950"	"ENSG00000110442"	"COMMD9"	47.9159750802418	52.2533399584265	48.8532976888358	53.9743377230172	55.5822727601259	52.2186879585071
"2951"	"ENSG00000110446"	"SLC15A3"	5.86726225472348	7.62569472030105	6.11699497288299	3.54511249412264	3.59174622036355	2.75334900144856
"2952"	"ENSG00000110448"	"CD5"	5.41593438897552	4.93937044383136	5.6210224075141	10.5467096700149	8.35080996234525	7.97521779729926
"2953"	"ENSG00000110455"	"ACCS"	41.5973849597703	51.3867837402105	39.6778052295113	43.4276280530024	40.496938634599	38.7367721583107
"2954"	"ENSG00000110492"	"MDK"	10.756647466993	9.4454627785547	10.580748061203	5.4949243658901	4.84885739749079	4.3673811747115
"2955"	"ENSG00000110497"	"AMBRA1"	129.681540091581	106.153136731463	126.80365254598	107.328280759563	120.413292037688	106.336237297324
"2956"	"ENSG00000110514"	"MADD"	165.185998863753	131.283267059728	149.205080081808	177.787391580251	170.787532778287	160.928501981217
"2957"	"ENSG00000110536"	"PTPMT1"	70.1062618128498	70.2777092973199	77.0410718206344	51.6700146018375	56.1210346931804	59.0545889276207
"2958"	"ENSG00000110583"	"NAA40"	36.7832210584587	41.0747647434397	34.7180795758224	44.313906176533	41.6642561562172	37.5025122611096
"2959"	"ENSG00000110619"	"CARS1"	9.40266386974917	8.66556218216028	9.42347874200893	12.053382480017	10.2364767280361	9.49430690154674
"2960"	"ENSG00000110628"	"SLC22A18"	2.63274588352977	2.07973492371847	1.73590397879112	3.27922905706345	3.32236525383628	2.46851979440215
"2961"	"ENSG00000110651"	"CD81"	105.836384517897	103.293501211351	107.13007411968	100.769822645436	92.3078778633432	77.4735443166214
"2962"	"ENSG00000110660"	"SLC35F2"	61.1549258088486	54.9396642348962	64.8070818748684	48.1249021077149	51.0027963291624	56.4911260642031
"2963"	"ENSG00000110665"	"C11orf21"	3.46018030406769	3.72619173832892	3.80245633449483	56.278660844197	56.1210346931804	55.446752305033
"2964"	"ENSG00000110680"	"CALCA"	2.03097539586582	1.29983432732404	1.23993141342223	1.15216156058986	0.897936555090887	1.42414603523201
"2965"	"ENSG00000110693"	"SOX6"	10.0796556683711	10.4853302404139	9.91945130737782	10.8125931070741	13.2894610153451	13.8616880762582
"2966"	"ENSG00000110696"	"C11orf58"	132.615171218942	181.630183338079	126.638328357523	159.441434423166	156.420547896833	139.281482245691
"2967"	"ENSG00000110697"	"PITPNM1"	65.5177618444122	59.9656903005491	65.8816890998343	63.1916302077361	54.1455742719805	49.7501681641049
"2968"	"ENSG00000110700"	"RPS13"	194.221424893539	190.035778654775	196.487797980309	135.777808524897	157.857246384978	163.58690791365
"2969"	"ENSG00000110711"	"AIP"	39.6416308748625	30.5027788812042	42.9842889986372	27.6518774541566	33.9420017824355	27.5334900144856
"2970"	"ENSG00000110713"	"NUP98"	308.633038860647	263.693057203137	294.773028017577	318.085218535154	326.759112397574	343.219194490915
"2971"	"ENSG00000110717"	"NDUFS8"	37.4602128570807	29.1162889320585	34.9660658585068	29.2471780765118	35.1093193040537	28.0082053595629
"2972"	"ENSG00000110719"	"TCIRG1"	17.5265654532124	20.5373823717199	16.2017704687171	20.0298855917929	16.7914135801996	16.3302078706604
"2973"	"ENSG00000110721"	"CHKA"	68.9027208375219	61.6988027369812	77.5370443860033	76.8403133101083	82.969337690398	84.9740467688434
"2974"	"ENSG00000110723"	"EXPH5"	2.2566393287398	1.81976805825366	2.06655235570371	2.57020655823892	1.97546042119995	2.37357672538669
"2975"	"ENSG00000110756"	"HPS5"	44.3805734652161	52.1666843366049	45.2988276370254	53.9743377230172	52.7986694393442	54.9720369599556
"2976"	"ENSG00000110768"	"GTF2H1"	81.9160076332548	91.5083366436125	89.4403859548567	91.3752745360111	92.3976715188523	92.6644353590962
"2977"	"ENSG00000110801"	"PSMD9"	29.4115325845754	30.2428120157394	29.8410160163616	27.4746218294505	31.8767477057265	30.9514404990424
"2978"	"ENSG00000110811"	"P3H3"	23.5442703298519	20.7973492371847	25.2119387395853	25.7020655823892	29.0033507294356	26.1093439792535
"2979"	"ENSG00000110841"	"PPFIBP1"	31.9690571571472	36.3087055432516	27.7744636606579	36.7805421265224	37.1745733807627	34.939049397692
"2980"	"ENSG00000110844"	"PRPF40B"	28.7345407859535	25.0434747064432	29.510367639449	28.8926668270995	26.8483029972175	28.7677499116866
"2981"	"ENSG00000110848"	"CD69"	335.787932116482	402.168740874059	330.81370110105	104.137679514853	117.988863338943	106.905895711416
"2982"	"ENSG00000110851"	"PRDM4"	128.628441738169	120.104691844741	133.003309613091	146.324518194912	130.919149732251	142.319660454186
"2983"	"ENSG00000110852"	"CLEC2B"	5.79204094376549	7.01910536754983	4.21576680563557	2.39295093353278	3.32236525383628	3.60783662258776
"2984"	"ENSG00000110871"	"COQ5"	21.5885162449441	18.1976805825366	23.3107105723379	19.3208630929684	21.1015090446358	25.3497994271298
"2985"	"ENSG00000110876"	"SELPLG"	19.7079834709943	12.9983432732404	19.8389026147556	43.6935114900616	52.7986694393442	50.1299404401668
"2986"	"ENSG00000110880"	"CORO1C"	83.1947699195406	90.9884029126829	87.7044819760655	91.5525301607173	83.4183059679434	88.3919972534002
"2987"	"ENSG00000110881"	"ASIC1"	15.5708113683046	12.218442676846	13.8045697361008	8.86278123530661	9.42833382845431	9.58924997056221
"2988"	"ENSG00000110888"	"CAPRIN2"	17.9026720080024	19.0642368007526	17.276377693683	22.6000921500319	20.7423344225995	21.741962804542
"2989"	"ENSG00000110900"	"TSPAN11"	2.55752457257177	2.51301303282648	2.81051120375705	2.48157874588585	2.78360332078175	4.27243810569603
"2990"	"ENSG00000110906"	"KCTD10"	76.1239666894893	76.2569472030105	81.5874870031825	69.9273439465692	65.5493685216347	70.067984933415
"2991"	"ENSG00000110911"	"SLC11A2"	60.6283766321426	63.3452595515916	61.5005981057425	64.6096752053852	62.9453525118712	63.5169131713477
"2992"	"ENSG00000110917"	"MLEC"	196.101957667489	187.002831891019	194.751894001518	229.634661806794	212.451788934504	242.674484403535
"2993"	"ENSG00000110921"	"MVK"	20.6858605134482	21.6639054554007	25.046614551129	24.9930430835646	19.3954295899632	18.2290692509697
"2994"	"ENSG00000110925"	"CSRNP2"	31.5929506023572	35.4421493250355	35.2140521411913	34.0330799435774	29.362525351472	35.3188216737539
"2995"	"ENSG00000110931"	"CAMKK2"	142.995712131145	136.135981881738	138.128359455236	169.545005031415	181.024009506323	172.986271746182
"2996"	"ENSG00000110934"	"BIN2"	27.0044506339196	25.4767528155512	30.0063402048179	31.0197343235731	36.9051924142355	38.5468860202798
"2997"	"ENSG00000110944"	"IL23A"	2.85840981640375	3.29291362922091	2.14921444993186	2.21569530882665	2.60401600976357	3.03817820849496
"2998"	"ENSG00000110955"	"ATP5F1B"	316.079948645488	296.708849117168	362.307959001975	270.757966738617	288.417221495193	283.879776356248
"2999"	"ENSG00000110958"	"PTGES3"	159.31873660903	155.026907438847	149.866376835633	127.801305413121	129.302863933088	157.985266841738
"3000"	"ENSG00000110987"	"BCL7A"	76.2744093114053	63.0852926861268	80.9261902493574	53.5311986612519	51.2721772956897	53.1681186486618
"3001"	"ENSG00000111011"	"RSRC2"	329.695005928885	370.539438909173	300.724698802004	289.192551708055	321.461286722538	353.283159806554
"3002"	"ENSG00000111012"	"CYP27B1"	29.7876391393654	26.8632427646969	28.6837466971675	24.3726483970932	23.5259377433812	23.7357672538669
"3003"	"ENSG00000111052"	"LIN7A"	10.0796556683711	11.0919195931652	8.1835473285867	44.8456730506514	52.7088757838351	52.3136310275226
"3004"	"ENSG00000111058"	"ACSS3"	1.73009015203385	1.81976805825366	3.05849748644149	12.4078937294293	14.0976039149269	11.3931682818561
"3005"	"ENSG00000111077"	"TNS2"	27.8318850544575	21.8372166990439	23.7240210434786	32.0832680718099	32.9542715718356	31.9958142582125
"3006"	"ENSG00000111087"	"GLI1"	12.4115163080689	12.3050982986676	11.4073690034845	13.1169162282538	18.4076993793632	15.0010049044439
"3007"	"ENSG00000111110"	"PPM1H"	21.2124096901541	21.4039385899359	21.4094824050905	28.9812946394526	26.8483029972175	31.2362697060888
"3008"	"ENSG00000111142"	"METAP2"	98.6903599768873	98.7007532548056	87.6218198818374	78.9673808065819	81.0836709247071	84.689217561797
"3009"	"ENSG00000111144"	"LTA4H"	24.4469260613478	26.7765871428753	23.3107105723379	21.0934193400297	23.8851123654176	22.8812796327277
"3010"	"ENSG00000111145"	"ELK3"	165.411662796627	185.702997563695	160.28180070838	76.397174248343	78.3000676039253	78.3280319377606
"3011"	"ENSG00000111186"	"WNT5B"	1.35398359724388	1.55980119278885	1.48791769610667	3.36785686941651	3.1427779428181	2.65840593243309
"3012"	"ENSG00000111196"	"MAGOHB"	27.6814424325415	33.3624144013171	26.6171943414638	32.4377793212222	29.9012872845265	32.4705296032899
"3013"	"ENSG00000111203"	"ITFG2"	67.84962248411	58.4925447295819	61.0046255403736	69.5728326971569	69.0513210864892	75.5746829363121
"3014"	"ENSG00000111206"	"FOXM1"	77.2522863538592	67.5913850208502	66.8736342305721	57.9625892789052	58.9944316694713	67.1247497939355
"3015"	"ENSG00000111215"	"PRR4"	5.03982783418555	6.325860392977	5.20771193637335	8.86278123530661	8.08142899581798	5.98141334797445
